,sarcasm,sentiment,dialect,cleaned_tweet
6719,False,NEU,msa,برلماني روبي طالب محاكم دول مجازر إير
6720,False,NEU,msa,ذا رغب كو مجرم محترف ماعل عل مشاهد حلق حلق مسلسل إجراميه ختيار جريمه ريد
6721,False,NEG,msa,مشكل خيال بدو مليئ معنى واقع معنى
6722,False,NEG,egypt,دا اع لي عش يفو
6723,True,NEG,msa,ان مو وكيمون لعب
6724,False,NEU,msa,محمد حمد زك تخطي رقم حمد شيخ خروج قايم مبار
6725,False,NEU,egypt,الزمنالجميل نوالالزغبي انت تعحبن جد نيق جميل غان هبل طفى ريق حين خسار
6726,False,POS,msa,له كبر حي مصر حمد له حد صاحب فضل كل نعم على ثور عظيم ختار بين شهداء برار
6727,False,NEG,msa,خرجو أجانب وبر ريم كل سعود شريف رجاء تفاعل هالحساب الدمامالرياضالخبرجدةاتحاداوبركريم
6728,True,NEG,egypt,ديو إخو كاذبونبسمالدين
6729,False,NEU,msa,بام عل طوارئ وريد سبب ماثي مواطن ات كد بيت أبيض خميس رئيس ارا با
6730,False,POS,msa,حال هيام عيش رئيس مدرب ريق قاد قبول إستقال نائب حب زمن جميل هلال نصر
6731,False,NEU,msa,هد ظهر اسد ميس عمور ظهر مونته صور بي شيء ذا عرف سبب طل عجب
6732,False,NEU,msa,نتظر ندو توقيع أولى ناد سيار لدكتورعلاء أسوان دار أوبر مصر جمع قادم إذن له
6733,False,NEG,egypt,الشعبيردتحيةالرئيس انتخبواالعرص مصرالليلة إنصافالاخوان يمهلولايهمل مرسىرئيسى اشتونقاتله
6734,False,NEU,msa,إطلاق حديث راكم رقم يندوز مكتب هواتف
6735,False,NEU,msa,امبيد فضل سناتر دور نسب ديفيز مو تر
6736,False,NEU,msa,يمن مفترق طرق قف حرب إلا رقع تسع قرأ حليل يف سيش لغ عرب ير سعود
6737,False,NEG,egypt,صراح سلسل عظيم هار وتر حرام تابع غير بلورا
6738,False,POS,msa,اسيل بنا دأ خروج فق مظلم
6739,False,POS,msa,مهرجانالقاهرةالسينمائي كرم صانع بهج
6740,False,NEU,levant,يش اعلام غرب جى غطى مشروع تهجير قسر احياء شرق حلب
6741,True,NEG,egypt,سؤال رفيع إخو نسب رجال أعمال لي رئيس يكلم كل حن دلال مش دول رض فلول لي صدعت إن يتآمروا
6742,False,POS,msa,عد غس جمل اد عم عمل استشهاد مزدوج قدس محتل عاشتالذكريودامتالثورة
6743,True,NEG,msa,سقوط كنيس باب متطرف تواضروس مفهوم مرتبط مصلح فى قويض مكان هيب اسلام فى مصر ستفاد خبث مبدأ استعمارى رق سد
6744,False,POS,levant,عسير شروط قف إطلاق نار يمن تحقق
6745,False,NEU,msa,ريجي جديد
6746,False,NEU,levant,دو دعم شجع وقف را ميشال عو يصير استقلال على غض نظر نو مر نقسم جيش رمال عو
6747,False,POS,msa,مؤتمر ناجح حزب وسط سويس لم عصام سلط قاطع حضور تصفيق عد مر
6748,False,NEU,msa,حفتر إحداث قصف ناتو يبي يوتيوب بث حى
6749,False,POS,egypt,بن مصر مفيش لام جد اهلى مبرو
6750,False,NEU,msa,هبه جديده
6751,True,NEG,egypt,هطل صف مش شتيم
6752,False,NEU,msa,وتن مشاهد داخل سلط الجزيرةلمحة تاب صوت شذى حلاق
6753,False,POS,egypt,حدث مصر عكس قول كثير دليل وع الديموقراطي شعب مرس جا شروط أول غير شعب غير
6754,False,POS,egypt,له مااعظم عظم رز اسلاموم قس نات رساله ليلهالعاشر
6755,False,NEU,gulf,من وكيمون
6756,False,NEU,msa,الجيشالسوري تقدم حياء رم قاطرج حلوان طريق باب شرق حلبمشاعل نور حلب
6757,False,NEG,msa,قتل حلب يوم يستنكر مجزر صنعاء
6758,False,NEU,gulf,وقع مبارا السعوديهالامارات مسجل أهداف داخل هشتاق مسابقهعزوبيفاصلوأربح اول مبلغ خمس آلاف ثان اي
6759,True,NEG,egypt,مبار عند ناء مرس عند جماع وحيد لي غلب بلد دي عدل منصور حس مقطوع شجر
6760,False,NEG,levant,على قول روز نن ين صوا ين جو يننصار دي بين ينن يوجعن قلب هالمنظرحىتى عالتلفزيون حس غرب دمشق
6761,False,NEG,egypt,بص دي نا ضد فض عتصام قو أعلن ده حرس جمهور يضا غلق محط جعل دعم طفاس قياد اشل
6762,False,POS,msa,حب قصيد لي فتح مواجع قديم حب شعر لي واسي روح حزين
6763,False,POS,egypt,عيش سي
6764,False,NEG,msa,نزعاج مرجع شيع محمد قي مدرس استمرار بث قنا صال سعود كويت عراق وحدةالرصد يرا
6765,True,NEG,egypt,الآن جاء دور على شر سماء فناني إعلامي سياسي رجال دين شر لم تنديد شجب إستنكار كل إسم تسابق مؤسس دول تاب بيان لازم حال كل قديم حلول إقتراح مواجه إرهاب حيي
6766,False,NEU,msa,مال
6767,False,POS,egypt,بوب ستار رام عياش له حمي
6768,False,NEU,egypt,ول جه سلم مبقاش ماش يعتقد اعتقاد دة ان سعود تدعم مصر قضاء ارهاب
6769,False,NEU,msa,عام مي عام جامع عرب لتقي زير خارج إستوني عقار عقار عقار
6770,True,NEU,egypt,مش فا قى قى يشو نا حاس ني سوري مفيش خرم مفهوش حاج شاورم سور سوري حش مصرييييننن
6771,False,NEU,msa,افروف وجد عوائق من ريد زيار قرم مستعد نظيم ظروف لذلكاسألأكثر
6772,True,NEG,egypt,أخ سي ردو
6773,True,NEG,egypt,معز مسعود هايك بطل مغوار حديث ميدي فتر قادم دعا زي دعا تجوز يتنيلأ مال جد موضوع خد منح تا رن موضوع راخ عمر خالد وطن رب كفي شر خروف يبأ هبل قرر قعد فرج رغم جع بطن إلل هايجي
6774,False,POS,egypt,مل اناقه فخام طبعا قميص غوتش ابس تا تا
6775,False,NEG,msa,منظم طباء لا حدود تستنكر منع احتلال مريض عبد كريم بن عام قطاع غز سفر علاج
6776,False,POS,egypt,هههههه له رحم عم جلعامر
6777,False,NEU,msa,عاجل أخبارليبيا اخبارليبيا وب ديل غيب حفل ستلام جائز لكن شكر أكاديم سويد
6778,True,NEG,gulf,خليكمصدق خليكمصدق ان حكوم بع اخو في زير مؤتمر محافظ مؤتمر خليكمصدق ان هاد اخو
6779,False,NEU,msa,حلف ناتو بحث عزيز علاق اتحاد أوروب
6780,False,NEU,msa,مشاكل عمال تفاقم ضرور حوار ثلاثى عاجل حكوم صحاب أعمال نقاب عمال وضع إطار متواز حفز إنتاج ضم حقوق عمال
6781,False,NEU,msa,فيديومعارض سور تخذ إجراء جبر روسي إير شار علىالتفاوضبغدادبوست سوري
6782,True,NEG,magreb,لي دار نغاز صهاين داروش له يفتفتف
6783,False,NEU,msa,عرف قص كامل حادث عرض زعيم عادلإمام ونس
6784,False,POS,egypt,سه مصدق هم إستقرار عني جرب سمع ده جايز غير رأيكأل لغت هار سعيد
6785,False,NEG,egypt,مكتسب ثور راح زبال عود عصور ظلام من دول نظامزائل
6786,False,NEU,msa,جناز استرو مر ضريح غيفار
6787,False,NEU,msa,قاض عائل ضحاياالإرهاب شرك تواصل اجتماع حكوم الأمريكيةقانونجاستا جاستانثير أسئل نثريالت
6788,False,NEG,levant,حتی انم شيت هاللعب جيمرز بوكيمونقو جيمر
6789,True,NEG,gulf,يادلخ منتخب ارجن لي لعب ميس يلعب أس عالم روسيا ذا تقابل سعوديه ارجن ياحمار مولد
6790,False,NEG,msa,قسم له قم مسخره ما عرف يخترع عذر رجال حيرد على ملعب
6791,False,NEU,msa,غياب عدد بير نجوم مهرجانالقاهرةالسينمائي رغم دعو
6792,False,NEU,msa,خلص احتراز صح انتخاب جاوب اسك كل شن عند شخبار
6793,False,POS,msa,هل القلمونالشرقي شروا سر ناء إخوا مجاهد ثخن عصاب داعش قتل استئصالهمبإذن
6794,False,NEG,msa,راب ونج وما شى ازم مانوقف تكلم عن
6795,False,NEU,msa,ريد حكوم إسبان وخ حذر حدث انتكاس ناح صح مك جماهير عود ملاعب إسباني خلال هائي أس ملك سوسيداد أتلت يلباو
6796,False,NEG,msa,سام عن لا وف عن عتقد مرتض يد موضوع ده ههههههههههههههههه
6797,False,POS,msa,تح رئيس جمهور نزويل نحاز قرار إعاد سفير لاد قاهر ثور مصر اراد شعب كد متان عمق علاق شعب
6798,False,POS,msa,عروض خليج خيال
6799,False,NEU,msa,سعود درع خليج حقق هداف سعود
6800,False,NEU,msa,بل جسار فقد مدين أحمد ذليل صعوب استكمال خدم مدين محل
6801,False,NEU,msa,يل رمض صبح صف لاعب استثنائ وضح فرق بين بين صلاح
6802,False,NEU,msa,لهم سلط على ذنوب خاف في رحم
6803,False,NEG,levant,دمع تذكر ديش بير خسار جبرانتويني مرق يام وجعن قول ضيع راح سن انعرف مينقتلجبران ديجواب هواالحر
6804,False,NEG,egypt,ميس عند منتخب قو عناصر خراف خذل
6805,False,NEG,msa,ضحاي عنف إخو مسلم مؤيد فريق سيس السادةالمحترمون
6806,False,NEU,msa,ودر لس ارا بام الاستثنائيون قلم ميشيل لاغاص
6807,False,NEG,msa,عش جس يبر
6808,False,POS,gulf,يونس روج غامق طلع خر حلو مرة قدر عيو بشر استيعاب جمال قوم شوف
6809,False,POS,msa,رى جمال جميلةوجمال جه خطف أبصار ناديننسيبنجيم
6810,False,POS,msa,بي عرف غياب شصار ني نا غيابكمتواجد فهمتمتواجد بي إوضحل ناإ غياب متواجد
6811,True,NEU,msa,دكتور أسوان هتم جد قراء صل قراء سواء قدا إيجابي او سلبي لا شتائم فا زيل قذار ول اول ميشيل ادمن
6812,False,NEU,msa,قايز
6813,True,NEG,egypt,صدف ني شف ديو ليب جنب مغن نت شوف راق حد شف ديو ليب ميريام رس ثني انوا نسب مقدم لم سكس او سكس
6814,False,NEG,msa,جابرالقرموطي ليليانداوود وم زي وقع هشيم هايقلب مراجيح
6815,True,NEG,levant,ساطأحمد ندهش صادف سور متثيقف مريد عفش ضع ليم معلوم ثقاف عم غوغل
6816,False,NEU,egypt,محدش قول يس دي مم نتحر عمرودياب بير عليك
6817,True,NEU,egypt,دعو ست قصد هيلار لنتون مثل
6818,False,POS,msa,جمال كل جمل نادينف نتظار جديد دائم ناديننسيبنجيم
6819,True,NEG,levant,جا غاسبي زير دول شؤو مرأ رجل حكوم بنا شف اسم شف منصب موب موب عند عرج ماس تماسيح ولج نزاه
6820,False,NEU,egypt,نت منى روح كان عند صيص مل توقيت أختبار حال بين معرضالكويتالدوليللكتاب
6821,False,NEG,msa,نائب بل رفع دعم بنز قرار معيب
6822,True,NEG,msa,عزيز يد يك فساد بنا على هرم لى سفل مرور دوائر حكوم لى مطار لى مرفأ لى لى لى بنا كل مشتر فساد عندم غرق سفين جد حد مواطن شرفاء فقراء ما فاسد هم حساب خارج بنا كف كف حفاد
6823,False,NEG,msa,قان منع التظاهروالاعتصام مزمع إصدار حسم امرأمام متردد أن واج سلط قمع مشروع سته حر رام حقوق مصري
6824,False,POS,msa,إله جميل سمراء ناديننسيبنجيم
6825,False,POS,msa,ضعف أنت إعتاد جميع را قوي
6826,False,NEU,msa,جامع عرب طالب تصد محاول إسرائيل إضفاء شرع استيط
